Shokrollahi (conventional),0.4956,
2,0.9911,0.9911
5,0.553,0.553
10,0.5099,0.5099
20,0.4997,0.4997
30,0.498,0.498
40,0.4974,0.4974
50,0.4971,0.4971
60,0.497,0.497
70,0.4969,0.4969
80,0.4969,0.4969
90,0.4969,0.4969
100,0.4969,0.4969
150,0.4969,0.4969
200,0.4969,0.4969
