Regular (conventional),0.4295,
2,0.8589,0.8589
5,0.5138,0.5138
10,0.4884,0.4884
20,0.4881,0.4881
30,0.4881,0.4881
40,0.4881,0.4881
50,0.4881,0.4881
60,0.4881,0.4881
70,0.4881,0.4881
80,0.4881,0.4881
90,0.4881,0.4881
100,0.4881,0.4881
150,0.4881,0.4881
200,0.4881,0.4881
