Irregular (conventional),0.4129,
2,0.8257,0.8257
5,0.5198,0.5198
10,0.4917,0.4917
20,0.4915,0.4915
30,0.4915,0.4915
40,0.4915,0.4915
50,0.4915,0.4915
60,0.4915,0.4915
70,0.4915,0.4915
80,0.4915,0.4915
90,0.4915,0.4915
100,0.4915,0.4915
150,0.4915,0.4915
200,0.4915,0.4915
