0.0,0.0,1.0
0.1,0.0,1.0
0.17,0.0,1.0
0.18,0.0,1.0
0.19,0.0,1.0
0.2,0.0,1.0
0.21,0.0,1.0
0.22,0.0,1.0
0.23,0.0,1.0
0.231,0.000541419871527488,0.9996377777777777
0.232,0.0012797196963376981,0.9991466666666666
0.233,0.0,1.0
0.234,0.0016125802953199293,0.9989250000000002
0.235,0.002150663218486692,0.9985655555555556
0.236,0.000845082172353382,0.9994344444444444
0.237,0.004229582047217817,0.997175
0.238,0.002979894886126635,0.9980138888888888
0.239,0.008766997580712433,0.9941383333333331
0.24,0.011657629098189699,0.9922183333333333
0.241,0.014420622340869266,0.9903722222222222
0.242,0.019194126970885114,0.9871783333333333
0.243,0.024734295486777323,0.9834783333333336
0.244,0.02836739801451571,0.9810472222222222
0.245,0.036639693000750796,0.9755288888888889
0.246,0.042294151997997805,0.9717505555555556
0.247,0.04959456077417199,0.966876111111111
0.248,0.05745474263785764,0.9616205555555556
0.249,0.0658730291148744,0.9559966666666665
0.25,0.06493784933678148,0.9566188888888887
0.251,0.06976474514056893,0.953381111111111
0.252,0.08066822390923498,0.946083888888889
0.253,0.07756903311921244,0.9481733333333335
0.254,0.08237173604738464,0.9449605555555552
0.255,0.09190372903979309,0.9385950000000003
0.256,0.09403103361975469,0.937176666666667
0.26,0.10649870693251019,0.9287922222222222
0.27,0.12327521481605068,0.9175111111111108
0.28,0.136940018353216,0.9083477777777778
0.29,0.15230416284308,0.8979550000000001
0.3,0.16622007174438963,0.8884766666666672
0.31,0.17887711687661625,0.8797538888888888
0.32,0.19104446483690662,0.8713838888888888
0.33,0.2036264286310169,0.862653888888889
0.34,0.24271877867689987,0.8185583333333334
0.35,0.3179427713356137,0.7221027777777773
0.36,0.34466338533411184,0.683932777777778
0.37,0.35889630432969055,0.6633794444444446
0.38,0.37181363143405355,0.646805
0.39,0.3817944439809792,0.6338688888888888
0.4,0.3937824309668806,0.6202066666666668
0.45,0.4468916326019854,0.5597744444444444
0.5,0.4987177775923918,0.5047938888888889
0.55,0.5493793276049055,0.45190111111111103
0.6,0.5990656544589973,0.400936111111111
0.65,0.6502469341786938,0.3503705555555557
0.7,0.6999616250938517,0.3003316666666667
0.75,0.7496546258446649,0.2503383333333334
0.8,0.800604821890381,0.1997966666666666
0.85,0.8498448319012263,0.15011111111111106
0.9,0.899795611912905,0.10018722222222219
0.95,0.9499966630516395,0.04978833333333329
0.99,0.9898756986735634,0.010156666666666621
1.0,1.0,0.0
