-0.6423130001934506,-3.1811345874357215,0.501,0.5,0.3351
-0.6531262319177337,-3.195347641855868,0.50075,0.4999600175922594,0.3345
-0.640873741680365,-3.2692532647239787,0.5009,0.5,0.333
-0.6416825976294858,-3.1624472333828564,0.50075,0.5000099563910074,0.3372
-0.6436747041516426,-3.1937723057899987,0.5013,0.49997010225030397,0.3344
-0.6494061409704832,-3.187218671887294,0.5001,0.499970091519949,0.3357
-0.6492683482522901,-3.203625793624269,0.50285,0.5000797861730563,0.3325
-0.6466304807660601,-3.2524944664995203,0.5013,0.4999502596446549,0.3338
-0.6496939653828299,-3.2368364258392646,0.50075,0.5000699091181464,0.3351
-0.6452378745288239,-3.1420794733704582,0.50115,0.5000399808092115,0.3367
-0.6520564935653986,-3.124320687876576,0.50015,0.4999900245396325,0.3364
-0.6370511421533359,-3.1221014574853427,0.5014,0.49995019225788456,0.3361
-0.644560481468046,-3.12106201100611,0.5007,0.49994984250546715,0.3362
-0.650498487288796,-3.2420646920627547,0.5012,0.4999900241415774,0.3361
-0.6459454179781948,-3.16932924164486,0.50045,0.4999501107541258,0.3353
-0.6495837979471693,-3.224292450020137,0.50135,0.5000495785820526,0.337
-0.6494015216963439,-3.242189296724682,0.50165,0.5000700238080947,0.332
-0.6317080294372356,-3.0854470038904935,0.50015,0.5000299227991781,0.3375
-0.6531017777330438,-3.257562279878883,0.5008,0.49997019966226286,0.3342
-0.6469947662568404,-3.223462283407521,0.50175,0.5000298691730222,0.3367
-0.6446146213678233,-3.2171277728016676,0.50125,0.5000398485754134,0.3362
-0.6491419376532284,-3.230066119119705,0.5,0.5000696725390664,0.3349
-0.6466033071226004,-3.21708349114148,0.5003,0.4999600814338749,0.3355
-0.6453894361028765,-3.3056705598614613,0.5001,0.5000399265351753,0.3335
-0.6456621462602927,-3.208236003329617,0.5013,0.4999800765062161,0.3368
-0.6461859997729653,-3.1900662268471294,0.5017,0.5000398120869496,0.3341
-0.6392182039074515,-3.279744541520607,0.5007,0.49995049995049995,0.3361
-0.6452936128410044,-3.2962214440904773,0.5003,0.4999501107541258,0.3333
-0.6433891561287443,-3.1476635795076717,0.5003,0.49994011497923985,0.336
-0.6428832290498976,-3.2530372327966504,0.5001,0.5000396683724067,0.3359
-0.6378850883770912,-3.2718460260546536,0.50005,0.5000099591674136,0.3352
-0.6409471653405121,-3.1851713965926294,0.5011,0.5,0.3367
-0.6469193849697183,-3.273592889120252,0.50095,0.5000398469875678,0.3352
-0.6561723521749405,-3.1986101386902774,0.5003,0.5000995777901697,0.3348
-0.6476367376334273,-3.194777036358211,0.5005,0.4999600941777405,0.3359
-0.6462553109854147,-3.2074958222825884,0.5,0.49998011770319706,0.3362
-0.6466816340365594,-3.2348619087403065,0.50055,0.49998006538553547,0.3342
-0.6464555678074844,-3.214815764998299,0.50065,0.4999501565085631,0.3343
-0.6490440166104926,-3.2800626334950778,0.5007,0.4999501207078869,0.3345
-0.6469387402717875,-3.1882992729938664,0.50035,0.5000599280862964,0.3349
-0.6456672720449337,-3.123092661331036,0.50105,0.500019992802591,0.3373
-0.6403767421281313,-3.1295492951165613,0.50045,0.4999599310814601,0.3359
-0.6450079654198926,-3.2204579291546196,0.50165,0.4999800311514038,0.3364
-0.6528286222469363,-3.2662530544730117,0.50075,0.49998999819967593,0.3336
-0.6536352462895257,-3.2884618695447756,0.5001,0.49998005902528514,0.3337
-0.6463722333640636,-3.170084110560971,0.5012,0.5000198341862033,0.335
-0.640579163140379,-3.2221931964665274,0.5001,0.499980001599872,0.3342
-0.645372170243012,-3.222625009130766,0.5007,0.4999900799555582,0.3348
