,delta,alpha,beta
4135,0.41350000000000003,0.2678556627234638,0.8786143646746681
4136,0.4136,0.26893317649319765,0.8796464562081122
4137,0.4137,0.2699459171115343,0.8806088956318694
4138,0.4138,0.27090478137334356,0.881513392957154
4139,0.41390000000000005,0.2718179159491209,0.8823687034041384
4140,0.41400000000000003,0.27269160087937616,0.8831815765677506
4141,0.4141,0.27353079853811985,0.8839573462030987
4142,0.4142,0.2743395109719319,0.8847003141477578
4143,0.4143,0.2751210215314646,0.8854140099360579
4144,0.41440000000000005,0.2758780635374191,0.8861013720226653
4145,0.41450000000000004,0.2766129412294444,0.8867648777400722
4146,0.4146,0.27732761852812765,0.8874066386744806
4147,0.4147,0.2780237854982836,0.888028472083447
4148,0.4148,0.2787029090004489,0.8886319553245989
4149,0.41490000000000005,0.2793662718986404,0.8892184679883984
4150,0.41500000000000004,0.2800150038341626,0.8897892249686852
4151,0.4151,0.2806501056822252,0.8903453027452907
4152,0.4152,0.2812724692075056,0.8908876605077285
4153,0.4153,0.28188289302266994,0.8914171573061783
4154,0.41540000000000005,0.2824820956658067,0.8919345661064926
4155,0.41550000000000004,0.283070726408096,0.8924405854060912
4156,0.4156,0.2836493742553843,0.8929358489089664
4157,0.4157,0.28421857549940616,0.8934209336420582
4158,0.4158,0.2847788200944283,0.8938963668093323
4159,0.41590000000000005,0.2853305570751858,0.8943626316155331
4160,0.41600000000000004,0.2858741991865973,0.8948201722428153
4161,0.4161,0.28641012686105344,0.8952693981261779
4162,0.4162,0.2869386916522307,0.8957106876447885
4163,0.4163,0.2874602192135462,0.896144391323888
4164,0.4164,0.28797501189293734,0.896570834624315
4165,0.41650000000000004,0.28848335100270844,0.8969903203827762
4166,0.4166,0.28898549881281876,0.897403130954856
4167,0.4167,0.289481700307729,0.8978095301038753
4168,0.4168,0.28997218474019365,0.8982097646714858
4169,0.4169,0.2904571670099718,0.8986040660600632
4170,0.41700000000000004,0.2909368488909824,0.8989926515521832
4171,0.4171,0.29141142012677607,0.8993757254885417
4172,0.4172,0.2918810594111995,0.8997534803224544
4173,0.4173,0.2923459352686146,0.9001260975663768
4174,0.4174,0.2928062068459806,0.9004937486436708
4175,0.41750000000000004,0.2932620246273358,0.9008565956569456
4176,0.4176,0.2937135310797845,0.9012147920827602
4177,0.4177,0.2941608612388462,0.901568483401132
4178,0.4178,0.2946041432399728,0.9019178076671693
4179,0.4179,0.29504349880217584,0.902262896031213
4180,0.41800000000000004,0.29547904366892586,0.9026038732130383
4181,0.4181,0.2959108880108509,0.902940857934982
4182,0.4182,0.2963391367942041,0.9032739633182636
4183,0.4183,0.2967638901185937,0.9036032972462544
4184,0.4184,0.2971852435270431,0.9039289626979952
4185,0.41850000000000004,0.297603288291111,0.9042510580548946
4186,0.4186,0.29801811167347764,0.9045696773831968
4187,0.4187,0.2984297971701377,0.904884910694518
4188,0.4188,0.2988384247340969,0.9051968441864937
4189,0.4189,0.2992440709822772,0.9055055604653678
4190,0.41900000000000004,0.29964680938714405,0.905811138752151
4191,0.41910000000000003,0.30004671045440556,0.9061136550738016
4192,0.4192,0.30044384188801354,0.9064131824407482
4193,0.4193,0.3008382687435464,0.9067097910119183
4194,0.4194,0.30123005357096505,0.9070035482483366
4195,0.41950000000000004,0.3016192565476254,0.9072945190562448
4196,0.41960000000000003,0.3020059356023485,0.9075827659206025
4197,0.4197,0.3023901465312745,0.9078683490297508
4198,0.4198,0.30277194310615235,0.9081513263919402
4199,0.4199,0.3031513771756604,0.9084317539443623
4200,0.42000000000000004,0.30352849876030297,0.9087096856552709
4201,0.42010000000000003,0.3039033561413668,0.9089851736197143
4202,0.4202,0.3042759959443936,0.9092582681493668
4203,0.4203,0.3046464632175662,0.9095290178568916
4204,0.4204,0.305014801505393,0.9097974697352421
4205,0.42050000000000004,0.30538105291802453,0.9100636692322674
4206,0.42060000000000003,0.30574525819651094,0.9103276603209502
4207,0.4207,0.3061074567742993,0.910589485565598
4208,0.4208,0.3064676868352187,0.9108491861842577
4209,0.4209,0.3068259853682045,0.9111068021076205
4210,0.42100000000000004,0.30718238821897653,0.9113623720346511
4211,0.42110000000000003,0.30753693013888317,0.9116159334851657
4212,0.4212,0.30788964483109305,0.9118675228495574
4213,0.4213,0.3082405649943087,0.9121171754358557
4214,0.4214,0.3085897223641669,0.9123649255142956
4215,0.42150000000000004,0.30893714775246955,0.9126108063595534
4216,0.42160000000000003,0.30928287108438307,0.9128548502907963
4217,0.4217,0.3096269214337372,0.9130970887096863
4218,0.4218,0.30996932705653274,0.913337552136458
4219,0.4219,0.3103101154227778,0.9135762702441961
4220,0.42200000000000004,0.31064931324674516,0.9138132718914149
4221,0.42210000000000003,0.3109869465157484,0.9140485851530444
4222,0.4222,0.3113230405175277,0.914282237349918
4223,0.4223,0.3116576198663205,0.9145142550768468
4224,0.4224,0.3119907085276971,0.914744664229364
4225,0.42250000000000004,0.312322329842233,0.9149734900292174
4226,0.42260000000000003,0.31265250654807936,0.9152007570486758
4227,0.4227,0.3129812608024977,0.9154264892337214
4228,0.4228,0.313308614202417,0.9156507099261882
4229,0.4229,0.3136345878040607,0.915873441884902
4230,0.42300000000000004,0.3139592021417035,0.9160947073058808
4231,0.42310000000000003,0.31428247724559477,0.916314527841641
4232,0.4232,0.3146044326591046,0.916532924619664
4233,0.4233,0.3149250874551201,0.9167499182600584
4234,0.4234,0.3152444602517461,0.9169655288924714
4235,0.42350000000000004,0.3155625692273331,0.9171797761722774
4236,0.42360000000000003,0.3158794321348748,0.917392679296087
4237,0.4237,0.3161950663158066,0.9176042570166115
4238,0.4238,0.316509488713232,0.9178145276569113
4239,0.4239,0.3168227158846071,0.9180235091240619
4240,0.42400000000000004,0.3171347640139143,0.9182312189222683
4241,0.42410000000000003,0.31744564892334187,0.9184376741654485
4242,0.4242,0.31775538608450077,0.918642891589319
4243,0.4243,0.31806399062919793,0.9188468875630018
4244,0.4244,0.3183714773597885,0.9190496781001786
4245,0.42450000000000004,0.31867786075912297,0.9192512788698093
4246,0.42460000000000003,0.3189831550001153,0.9194517052064417
4247,0.4247,0.3192873739549449,0.9196509721201267
4248,0.4248,0.3195905312039086,0.9198490943059577
4249,0.4249,0.31989264004394186,0.920046086153253
4250,0.42500000000000004,0.32019371349682346,0.9202419617543974
4251,0.42510000000000003,0.320493764317076,0.9204367349133569
4252,0.4252,0.3207928049995787,0.9206304191538821
4253,0.4253,0.3210908477869003,0.9208230277274128
4254,0.4254,0.3213879046763739,0.9210145736207012
4255,0.42550000000000004,0.32168398742691295,0.9212050695631593
4256,0.42560000000000003,0.32197910756558795,0.9213945280339476
4257,0.4257,0.3222732763939728,0.921582961268815
4258,0.4258,0.32256650499426803,0.9217703812666993
4259,0.4259,0.32285880423521385,0.9219567997961006
4260,0.42600000000000005,0.32315018477779567,0.9221422284012325
4261,0.42610000000000003,0.32344065708076103,0.9223266784079684
4262,0.4262,0.323730231405945,0.9225101609295827
4263,0.4263,0.32401891782341846,0.922692686872301
4264,0.4264,0.3243067262164651,0.9228742669406652
4265,0.42650000000000005,0.32459366628639214,0.9230549116427207
4266,0.42660000000000003,0.324879747557184,0.9232346312950331
4267,0.4267,0.3251649793800044,0.9234134360275427
4268,0.4268,0.32544937093755205,0.92359133578826
4269,0.4269,0.3257329312482754,0.9237683403478113
4270,0.42700000000000005,0.3260156691704551,0.9239444593038395
4271,0.42710000000000004,0.3262975934061535,0.9241197020852641
4272,0.4272,0.3265787125050445,0.9242940779564095
4273,0.4273,0.3268590348681193,0.9244675960210023
4274,0.4274,0.32713856875127906,0.924640265226045
4275,0.42750000000000005,0.3274173222688167,0.9248120943655711
4276,0.42760000000000004,0.3276953033967914,0.9249830920842841
4277,0.4277,0.3279725199763013,0.925153266881087
4278,0.4278,0.3282489797166572,0.9253226271125053
4279,0.4279,0.32852469019845904,0.9254911809960054
4280,0.42800000000000005,0.3287996588765842,0.9256589366132165
4281,0.42810000000000004,0.32907389308308393,0.9258259019130562
4282,0.4282,0.3293474000299967,0.9259920847147642
4283,0.4283,0.32962018681207733,0.9261574927108462
4284,0.4284,0.3298922604094496,0.9263221334699353
4285,0.42850000000000005,0.3301636276901795,0.9264860144395677
4286,0.42860000000000004,0.3304342954127763,0.926649142948881
4287,0.4287,0.3307042702286211,0.9268115262112341
4288,0.4288,0.3309735586843294,0.9269731713267553
4289,0.4289,0.3312421672240423,0.9271340852848151
4290,0.42900000000000005,0.33151010219165944,0.9272942749664345
4291,0.42910000000000004,0.3317773698330041,0.9274537471466215
4292,0.4292,0.3320439762979341,0.9276125084966481
4293,0.4293,0.3323099276423892,0.9277705655862599
4294,0.4294,0.33257522983038806,0.9279279248858302
4295,0.4295,0.33283988873596554,0.9280845927684511
4296,0.42960000000000004,0.33310391014506385,0.9282405755119734
4297,0.4297,0.33336729975736573,0.9283958793009857
4298,0.4298,0.3336300631880861,0.9285505102287469
4299,0.4299,0.3338922059697123,0.9287044742990646
4300,0.43,0.3341537335536975,0.9288577774281226
4301,0.43010000000000004,0.3344146513121133,0.9290104254462642
4302,0.4302,0.334674964539255,0.9291624240997256
4303,0.4303,0.33493467845321184,0.9293137790523287
4304,0.4304,0.33519379819738815,0.9294644958871249
4305,0.4305,0.33545232884199344,0.929614580108002
4306,0.43060000000000004,0.33571027538548986,0.9297640371412474
4307,0.4307,0.33596764275600416,0.929912872337072
4308,0.4308,0.33622443581270556,0.9300610909710971
4309,0.4309,0.33648065934714777,0.9302086982458033
4310,0.431,0.3367363180845772,0.930355699291943
4311,0.43110000000000004,0.33699141668521077,0.9305020991699189
4312,0.4312,0.33724595974547883,0.9306479028711274
4313,0.4313,0.3374999517992424,0.9307931153192711
4314,0.4314,0.3377533973189769,0.9309377413716375
4315,0.4315,0.3380063007169286,0.9310817858203476
4316,0.43160000000000004,0.33825866634624296,0.931225253393574
4317,0.43170000000000003,0.338510498502067,0.931368148756731
4318,0.4318,0.33876180142262335,0.9315104765136348
4319,0.4319,0.3390125792902614,0.9316522412076378
4320,0.432,0.339262836232481,0.9317934473227345
4321,0.43210000000000004,0.3395125763229349,0.9319340992846437
4322,0.43220000000000003,0.33976180358240454,0.9320742014618624
4323,0.4323,0.3400105219797565,0.9322137581666987
4324,0.4324,0.3402587354328753,0.9323527736562789
4325,0.4325,0.34050644780957395,0.9324912521335308
4326,0.43260000000000004,0.3407536629284855,0.932629197748147
4327,0.43270000000000003,0.34100038455993226,0.9327666145975235
4328,0.4328,0.34124661642677795,0.9329035067276797
4329,0.4329,0.3414923622052581,0.9330398781341559
4330,0.433,0.34173762552579334,0.9331757327628911
4331,0.43310000000000004,0.34198240997378443,0.9333110745110822
4332,0.43320000000000003,0.3422267190903882,0.9334459072280221
4333,0.4333,0.3424705563732792,0.9335802347159224
4334,0.4334,0.34271392527739264,0.9337140607307155
4335,0.4335,0.3429568292156495,0.9338473889828388
4336,0.43360000000000004,0.34319927155967067,0.9339802231380053
4337,0.43370000000000003,0.3434412556404704,0.9341125668179535
4338,0.4338,0.3436827847491383,0.9342444236011836
4339,0.4339,0.343923862137506,0.934375797023678
4340,0.434,0.34416449101879704,0.9345066905796038
4341,0.43410000000000004,0.34440467456826795,0.9346371077220045
4342,0.43420000000000003,0.3446444159238308,0.9347670518634736
4343,0.4343,0.34488371818666524,0.9348965263768159
4344,0.4344,0.3451225844218171,0.9350255345956935
4345,0.4345,0.3453610176587857,0.9351540798152611
4346,0.43460000000000004,0.3455990208920967,0.9352821652927847
4347,0.43470000000000003,0.3458365970818641,0.9354097942482497
4348,0.4348,0.34607374915434236,0.9355369698649559
4349,0.4349,0.3463104800024642,0.9356636952901007
4350,0.435,0.34654679248637005,0.9357899736353498
4351,0.43510000000000004,0.34678268943392493,0.9359158079773964
4352,0.43520000000000003,0.34701817364122645,0.9360412013585104
4353,0.4353,0.3472532478731012,0.9361661567870745
4354,0.4354,0.3474879148635923,0.9362906772381114
4355,0.4355,0.347722177316436,0.9364147656537991
4356,0.43560000000000004,0.34795603790553054,0.9365384249439772
4357,0.43570000000000003,0.3481894992753937,0.9366616579866424
4358,0.4358,0.3484225640416141,0.9367844676284349
4359,0.4359,0.3486552347912898,0.9369068566851143
4360,0.436,0.348887514083463,0.9370288279420278
4361,0.43610000000000004,0.34911940444954104,0.9371503841545668
4362,0.43620000000000003,0.34935090839371447,0.937271528048618
4363,0.4363,0.34958202839336433,0.9373922623210038
4364,0.4364,0.34981276689946,0.937512589639913
4365,0.4365,0.3500431263369547,0.9376325126453274
4366,0.43660000000000004,0.3502731091051669,0.9377520339494354
4367,0.43670000000000003,0.3505027175781601,0.9378711561370418
4368,0.4368,0.3507319541051117,0.937989881765967
4369,0.4369,0.35096082101067855,0.9381082133674419
4370,0.437,0.3511893205953506,0.938226153446491
4371,0.43710000000000004,0.3514174551358031,0.9383437044823126
4372,0.43720000000000003,0.35164522688523914,0.9384608689286499
4373,0.4373,0.3518726380737275,0.9385776492141553
4374,0.4374,0.3520996909085329,0.9386940477427489
4375,0.4375,0.3523263875744417,0.9388100668939694
4376,0.43760000000000004,0.3525527302340795,0.938925709023319
4377,0.43770000000000003,0.35277872102822533,0.9390409764626021
4378,0.4378,0.35300436207611985,0.939155871520259
4379,0.4379,0.35322965547576535,0.9392703964816909
4380,0.438,0.35345460330422485,0.9393845536095821
4381,0.43810000000000004,0.35367920761791116,0.9394983451442142
4382,0.43820000000000003,0.3539034704528732,0.9396117733037752
4383,0.4383,0.35412739382507835,0.9397248402846649
4384,0.4384,0.3543509797306881,0.9398375482617924
4385,0.4385,0.35457423014632783,0.9399498993888697
4386,0.43860000000000005,0.3547971470293553,0.9400618957987003
4387,0.43870000000000003,0.3550197323181203,0.9401735396034614
4388,0.4388,0.3552419879322237,0.9402848328949835
4389,0.4389,0.3554639157727694,0.9403957777450234
4390,0.439,0.3556855177226132,0.9405063762055328
4391,0.43910000000000005,0.3559067956466055,0.9406166303089221
4392,0.43920000000000003,0.35612775139183317,0.9407265420683208
4393,0.4393,0.35634838678785463,0.9408361134778329
4394,0.4394,0.3565687036469314,0.9409453465127867
4395,0.4395,0.3567887037642564,0.9410542431299824
4396,0.43960000000000005,0.35700838891817804,0.9411628052679342
4397,0.43970000000000004,0.35722776087041985,0.9412710348471085
4398,0.4398,0.35744682136629846,0.9413789337701592
4399,0.4399,0.35766557213493566,0.9414865039221576
4400,0.44,0.3578840148894679,0.941593747170819
4401,0.44010000000000005,0.3581021513272526,0.941700665366726
4402,0.44020000000000004,0.3583199831300705,0.9418072603435478
4403,0.4403,0.358537511964325,0.9419135339182554
4404,0.4404,0.35875473948123926,0.9420194878913352
4405,0.4405,0.35897166731704633,0.9421251240469952
4406,0.44060000000000005,0.3591882970931821,0.9422304441533733
4407,0.44070000000000004,0.35940463041646925,0.9423354499627368
4408,0.4408,0.35962066887930233,0.9424401432116825
4409,0.4409,0.3598364140598282,0.9425445256213321
4410,0.441,0.3600518675221236,0.9426485988975246
4411,0.44110000000000005,0.3602670308163697,0.9427523647310052
4412,0.44120000000000004,0.3604819054790247,0.9428558247976122
4413,0.4413,0.3606964930329927,0.9429589807584599
4414,0.4414,0.3609107949877923,0.9430618342601202
4415,0.4415,0.3611248128397175,0.9431643869347989
4416,0.44160000000000005,0.36133854807200183,0.9432666404005112
4417,0.44170000000000004,0.3615520021549762,0.9433685962612541
4418,0.4418,0.36176517654622564,0.9434702561071756
4419,0.4419,0.36197807269074367,0.9435716215147416
4420,0.442,0.3621906920210835,0.9436726940469002
4421,0.44210000000000005,0.3624030359575078,0.9437734752532435
4422,0.44220000000000004,0.3626151059081355,0.9438739666701668
4423,0.4423,0.3628269032690863,0.943974169821025
4424,0.4424,0.3630384294246246,0.9440740862162885
4425,0.4425,0.3632496857472982,0.9441737173536934
4426,0.44260000000000005,0.36346067359807754,0.9442730647183923
4427,0.44270000000000004,0.36367139432649215,0.9443721297831024
4428,0.4428,0.36388184927076367,0.944470914008249
4429,0.4429,0.3640920397579399,0.9445694188421111
4430,0.443,0.3643019671040225,0.94466764572096
4431,0.4431,0.3645116326140975,0.9447655960691999
4432,0.44320000000000004,0.36472103758246044,0.9448632712995039
4433,0.4433,0.3649301832927404,0.9449606728129489
4434,0.4434,0.3651390710180239,0.945057801999149
4435,0.4435,0.3653477020209754,0.945154660236386
4436,0.4436,0.36555607755395453,0.9452512488917374
4437,0.44370000000000004,0.36576419885913636,0.9453475693212056
4438,0.44380000000000003,0.36597206716862457,0.9454436228698412
4439,0.4439,0.3661796837045667,0.9455394108718677
4440,0.444,0.36638704967926516,0.9456349346508017
4441,0.4441,0.36659416629528957,0.9457301955195747
4442,0.44420000000000004,0.3668010347455844,0.9458251947806497
4443,0.44430000000000003,0.3670076562135767,0.9459199337261383
4444,0.4444,0.3672140318732827,0.9460144136379153
4445,0.4445,0.36742016288941154,0.9461086357877321
4446,0.4446,0.3676260504174683,0.946202601437328
4447,0.44470000000000004,0.3678316956038561,0.9462963118385407
4448,0.44480000000000003,0.36803709958597514,0.9463897682334139
4449,0.4449,0.3682422634923225,0.9464829718543052
4450,0.445,0.3684471884425881,0.9465759239239904
4451,0.4451,0.36865187554775214,0.9466686256557687
4452,0.44520000000000004,0.3688563259101782,0.9467610782535641
4453,0.44530000000000003,0.36906054062370697,0.9468532829120271
4454,0.4454,0.36926452077374883,0.9469452408166341
4455,0.4455,0.3694682674373741,0.9470369531437862
4456,0.4456,0.3696717816834021,0.9471284210609054
4457,0.44570000000000004,0.36987506457249014,0.9472196457265312
4458,0.44580000000000003,0.3700781171572189,0.947310628290413
4459,0.4459,0.3702809404821811,0.9474013698936061
4460,0.446,0.3704835355840634,0.9474918716685611
4461,0.4461,0.37068590349173103,0.9475821347392148
4462,0.44620000000000004,0.3708880452263102,0.9476721602210805
4463,0.44630000000000003,0.3710899618012697,0.9477619492213354
4464,0.4464,0.3712916542224993,0.947851502838907
4465,0.4465,0.3714931234883919,0.9479408221645604
4466,0.4466,0.3716943705899185,0.9480299082809814
4467,0.44670000000000004,0.3718953965107069,0.9481187622628607
4468,0.44680000000000003,0.3720962022271174,0.9482073851769763
4469,0.4469,0.37229678870831723,0.9482957780822743
4470,0.447,0.37249715691635527,0.9483839420299498
4471,0.4471,0.37269730780623467,0.9484718780635258
4472,0.44720000000000004,0.3728972423259851,0.9485595872189314
4473,0.44730000000000003,0.3730969614167329,0.9486470705245782
4474,0.4474,0.3732964660127725,0.9487343290014374
4475,0.4475,0.3734957570416354,0.9488213636631148
4476,0.4476,0.373694835424158,0.9489081755159241
4477,0.44770000000000004,0.3738937020745496,0.9489947655589612
4478,0.44780000000000003,0.37409235790045836,0.9490811347841757
4479,0.4479,0.37429080380303764,0.949167284176442
4480,0.448,0.37448904067701083,0.9492532147136308
4481,0.4481,0.37468706941073554,0.9493389273666777
4482,0.44820000000000004,0.3748848908862659,0.9494244230996518
4483,0.44830000000000003,0.3750825059794164,0.9495097028698241
4484,0.4484,0.37527991555982226,0.9495947676277335
4485,0.4485,0.3754771204910016,0.9496796183172541
4486,0.4486,0.37567412163041397,0.9497642558756587
4487,0.44870000000000004,0.37587091982952153,0.949848681233685
4488,0.44880000000000003,0.3760675159338455,0.9499328953155977
4489,0.4489,0.3762639107830267,0.9500168990392525
4490,0.449,0.37646010521087975,0.950100693316157
4491,0.4491,0.3766561000454522,0.950184279051533
4492,0.44920000000000004,0.37685189610907827,0.9502676571443762
4493,0.44930000000000003,0.3770474942184344,0.9503508284875161
4494,0.4494,0.37724289518459536,0.9504337939676757
4495,0.4495,0.37743809981308457,0.9505165544655284
4496,0.4496,0.37763310890393054,0.9505991108557572
4497,0.44970000000000004,0.3778279232517169,0.9506814640071101
4498,0.44980000000000003,0.3780225436456354,0.9507636147824573
4499,0.4499,0.37821697086953604,0.9508455640388458
4500,0.45,0.3784112057019793,0.9509273126275555
4501,0.4501,0.37860524891628367,0.9510088613941517
4502,0.45020000000000004,0.37879910128057726,0.9510902111785404
4503,0.45030000000000003,0.37899276355784417,0.9511713628150192
4504,0.4504,0.37918623650597505,0.9512523171323315
4505,0.4505,0.3793795208778124,0.9513330749537163
4506,0.4506,0.3795726174211991,0.9514136370969607
4507,0.45070000000000005,0.37976552687902443,0.9514940043744495
4508,0.45080000000000003,0.3799582499892688,0.9515741775932147
4509,0.4509,0.38015078748505066,0.9516541575549854
4510,0.451,0.3803431400946706,0.951733945056236
4511,0.4511,0.3805353085416556,0.9518135408882347
4512,0.45120000000000005,0.38072729354480267,0.95189294583709
4513,0.45130000000000003,0.3809190958182216,0.9519721606837988
4514,0.4514,0.3811107160713791,0.9520511862042919
4515,0.4515,0.3813021550091392,0.95213002316948
4516,0.4516,0.38149341333180675,0.9522086723452997
4517,0.45170000000000005,0.3816844917351674,0.9522871344927575
4518,0.45180000000000003,0.3818753909105283,0.952365410367974
4519,0.4519,0.3820661115447594,0.9524435007222282
4520,0.452,0.3822566543203318,0.9525214063020002
4521,0.4521,0.38244701991535934,0.9525991278490149
4522,0.45220000000000005,0.38263720900363485,0.9526766661002829
4523,0.45230000000000004,0.3828272222546708,0.9527540217881435
4524,0.4524,0.3830170603337357,0.952831195640305
4525,0.4525,0.38320672390189275,0.9529081883798863
4526,0.4526,0.38339621361603715,0.9529850007254573
4527,0.45270000000000005,0.3835855301289315,0.9530616333910779
4528,0.45280000000000004,0.3837746740892435,0.9531380870863383
4529,0.4529,0.383963646141581,0.9532143625163979
4530,0.453,0.38415244692652867,0.953290460382024
4531,0.4531,0.38434107708068155,0.9533663813796294
4532,0.45320000000000005,0.3845295372366807,0.9534421262013104
4533,0.45330000000000004,0.3847178280232477,0.9535176955348847
4534,0.4534,0.38490595006521844,0.9535930900639277
4535,0.4535,0.3850939039835756,0.9536683104678083
4536,0.4536,0.38528169039548404,0.9537433574217268
4537,0.45370000000000005,0.385469309914322,0.9538182315967492
4538,0.45380000000000004,0.38565676314971326,0.9538929336598423
4539,0.4539,0.38584405070756106,0.95396746427391
4540,0.454,0.38603117319007835,0.9540418240978266
4541,0.4541,0.3862181311958197,0.9541160137864713
4542,0.45420000000000005,0.38640492531971254,0.9541900339907621
4543,0.45430000000000004,0.3865915561530875,0.9542638853576892
4544,0.4544,0.38677802428370894,0.9543375685303479
4545,0.4545,0.3869643302958057,0.9544110841479715
4546,0.4546,0.3871504747700998,0.9544844328459634
4547,0.45470000000000005,0.3873364582838364,0.9545576152559292
4548,0.45480000000000004,0.38752228141081296,0.9546306320057085
4549,0.4549,0.38770794472140774,0.9547034837194058
4550,0.455,0.38789344878260934,0.9547761710174225
4551,0.4551,0.3880787941580431,0.9548486945164859
4552,0.45520000000000005,0.38826398140800056,0.954921054829681
4553,0.45530000000000004,0.3884490110894658,0.9549932525664797
4554,0.4554,0.38863388375614405,0.9550652883327707
4555,0.4555,0.38881859995848816,0.9551371627308893
4556,0.4556,0.3890031602437244,0.9552088763596455
4557,0.45570000000000005,0.3891875651558809,0.9552804298143538
4558,0.45580000000000004,0.38937181523581127,0.9553518236868607
4559,0.4559,0.3895559110212232,0.9554230585655737
4560,0.456,0.38973985304670156,0.9554941350354886
4561,0.4561,0.3899236418437362,0.9555650536782175
4562,0.4562,0.39010727794074457,0.9556358150720156
4563,0.45630000000000004,0.3902907618630988,0.9557064197918085
4564,0.45640000000000003,0.39047409413314876,0.9557768684092192
4565,0.4565,0.3906572752702465,0.9558471614925935
4566,0.4566,0.39084030579077167,0.955917299607028
4567,0.4567,0.39102318620815363,0.9559872833143941
4568,0.45680000000000004,0.3912059170328964,0.9560571131733651
4569,0.45690000000000003,0.39138849877260035,0.9561267897394401
4570,0.457,0.3915709319319875,0.956196313564971
4571,0.4571,0.391753217012922,0.9562656851991855
4572,0.4572,0.39193535451443534,0.9563349051882135
4573,0.45730000000000004,0.39211734493274614,0.9564039740751097
4574,0.45740000000000003,0.39229918876128433,0.956472892399879
4575,0.4575,0.3924808864907118,0.9565416606994999
4576,0.4576,0.39266243860894523,0.9566102795079482
4577,0.4577,0.3928438456011763,0.9566787493562203
4578,0.45780000000000004,0.3930251079498948,0.9567470707723569
4579,0.45790000000000003,0.39320622613490736,0.9568152442814648
4580,0.458,0.3933872006333604,0.956883270405741
4581,0.4581,0.39356803191975986,0.956951149664494
4582,0.4582,0.3937487204659913,0.9570188825741668
4583,0.45830000000000004,0.3939292667413418,0.957086469648359
4584,0.45840000000000003,0.39410967121251705,0.9571539113978474
4585,0.4585,0.3942899343436643,0.9572212083306095
4586,0.4586,0.3944700565963907,0.9572883609518437
4587,0.4587,0.39465003842978236,0.9573553697639904
4588,0.45880000000000004,0.39482988030042404,0.9574222352667534
4589,0.45890000000000003,0.39500958266241853,0.9574889579571209
4590,0.459,0.39518914596740495,0.9575555383293852
4591,0.4591,0.39536857066457787,0.957621976875164
4592,0.4592,0.3955478572007061,0.9576882740834203
4593,0.45930000000000004,0.39572700602015026,0.9577544304404817
4594,0.45940000000000003,0.3959060175648812,0.9578204464300611
4595,0.4595,0.39608489227449895,0.9578863225332761
4596,0.4596,0.3962636305862492,0.957952059228668
4597,0.4597,0.3964422329350412,0.958017656992221
4598,0.45980000000000004,0.3966206997534668,0.9580831162973822
4599,0.45990000000000003,0.3967990314718155,0.9581484376150793
4600,0.46,0.39697722851809275,0.9582136214137396
4601,0.4601,0.39715529131803706,0.9582786681593087
4602,0.4602,0.39733322029513657,0.9583435783152691
4603,0.46030000000000004,0.39751101587064613,0.9584083523426576
4604,0.46040000000000003,0.39768867846360234,0.9584729907000837
4605,0.4605,0.3978662084908422,0.9585374938437476
4606,0.4606,0.39804360636701713,0.9586018622274572
4607,0.4607,0.3982208725046109,0.9586660963026465
4608,0.46080000000000004,0.3983980073139537,0.9587301965183919
4609,0.46090000000000003,0.39857501120323896,0.9587941633214297
4610,0.461,0.3987518845785396,0.9588579971561741
4611,0.4611,0.3989286278438212,0.9589216984647321
4612,0.4612,0.39910524140096026,0.9589852676869218
4613,0.46130000000000004,0.39928172564975684,0.9590487052602883
4614,0.46140000000000003,0.39945808098795077,0.9591120116201197
4615,0.4615,0.3996343078112369,0.9591751871994643
4616,0.4616,0.39981040651327826,0.9592382324291453
4617,0.4617,0.39998637748572285,0.9593011477377782
4618,0.46180000000000004,0.4001622211182164,0.9593639335517855
4619,0.46190000000000003,0.4003379377984173,0.9594265902954127
4620,0.462,0.4005135279120105,0.9594891183907435
4621,0.4621,0.4006889918427227,0.9595515182577159
4622,0.4622,0.4008643299723348,0.9596137903141365
4623,0.46230000000000004,0.4010395426806969,0.9596759349756963
4624,0.46240000000000003,0.40121463034574095,0.9597379526559846
4625,0.4625,0.4013895933434952,0.9597998437665052
4626,0.4626,0.4015644320480975,0.9598616087166899
4627,0.4627,0.401739146831808,0.9599232479139135
4628,0.46280000000000004,0.40191373806502373,0.9599847617635084
4629,0.46290000000000003,0.40208820611628926,0.9600461506687781
4630,0.463,0.40226255135231276,0.9601074150310123
4631,0.4631,0.40243677413797635,0.9601685552495001
4632,0.4632,0.4026108748363499,0.9602295717215443
4633,0.46330000000000005,0.4027848538087038,0.9602904648424753
4634,0.46340000000000003,0.40295871141452094,0.9603512350056642
4635,0.4635,0.4031324480115099,0.9604118826025372
4636,0.4636,0.40330606395561563,0.9604724080225875
4637,0.4637,0.4034795596010341,0.9605328116533904
4638,0.46380000000000005,0.4036529353002217,0.9605930938806151
4639,0.46390000000000003,0.4038261914039096,0.9606532550880384
4640,0.464,0.4039993282611135,0.9607132956575574
4641,0.4641,0.4041723462191471,0.9607732159692022
4642,0.4642,0.4043452456236331,0.9608330164011492
4643,0.46430000000000005,0.40451802681851406,0.9608926973297327
4644,0.46440000000000003,0.4046906901460653,0.9609522591294586
4645,0.4645,0.4048632359469046,0.9610117021730155
4646,0.4646,0.4050356645600052,0.9610710268312881
4647,0.4647,0.405207976322705,0.9611302334733682
