,delta,alpha
0,0.0,0.0
1,0.0001,7.996750767955498e-12
2,0.0002,6.394802458683467e-11
3,0.00030000000000000003,2.1573693679828134e-10
4,0.0004,5.11168787553299e-10
5,0.0005,9.9797115459945e-10
6,0.0006000000000000001,1.7237939863349042e-09
7,0.0007,2.736209695127233e-09
8,0.0008,4.082713250894253e-09
9,0.0009000000000000001,5.810722274943381e-09
10,0.001,7.967577134070156e-09
11,0.0011,9.888689109247189e-19
12,0.0012000000000000001,1.816795579166881e-18
13,0.0013000000000000002,3.1789833598059427e-18
14,0.0014,5.336155859332368e-18
15,0.0015,8.642085775397422e-18
16,0.0016,1.356647961178708e-17
17,0.0017000000000000001,2.0721314008314868e-17
18,0.0018000000000000002,3.0890857113016925e-17
19,0.0019,4.5065608556489616e-17
20,0.002,6.44803875150543e-17
21,0.0021000000000000003,9.065680295975042e-17
22,0.0022,1.2545032658924772e-16
23,0.0023,1.7110220434267897e-16
24,0.0024000000000000002,2.30296424685086e-16
25,0.0025,3.062219697144862e-16
26,0.0026000000000000003,4.026405685647458e-16
27,0.0027,5.23960181389195e-16
28,0.0028,6.753144210847393e-16
29,0.0029000000000000002,8.6264813845774e-16
30,0.003,1.0928093863404183e-15
31,0.0031000000000000003,1.3736479775158667e-15
32,0.0032,1.7141208351354269e-15
33,0.0033,2.1244043756606094e-15
34,0.0034000000000000002,2.616014099342179e-15
35,0.0035,3.201931648955657e-15
36,0.0036000000000000003,3.8967394475886175e-15
37,0.0037,4.716763268645374e-15
38,0.0038,5.680222768765066e-15
39,0.0039000000000000003,6.8073903428850366e-15
40,0.004,8.120758394861846e-15
41,0.0041,9.645215293265656e-15
42,0.004200000000000001,1.1408230126627699e-14
43,0.0043,1.344004659590495e-14
44,0.0044,1.577388603459929e-14
45,0.0045000000000000005,1.8446160017503397e-14
46,0.0046,2.1496692441276966e-14
47,0.0047,2.496895154426311e-14
48,0.0048000000000000004,2.8910291928127745e-14
49,0.0049,3.337220667550123e-14
50,0.005,3.8410590034305003e-14
51,0.0051,4.4086010472972893e-14
52,0.005200000000000001,5.0463994732214344e-14
53,0.0053,5.761532253988023e-14
54,0.0054,6.561633273272528e-14
