,delta,alpha
0,0.0,0.0
1,0.0001,3.52643439980473e-12
2,0.0002,2.821624518060457e-11
3,0.00030000000000000003,9.52458864173895e-11
4,0.0004,2.258059982216652e-10
5,0.0005,4.4110131872049035e-10
6,0.0006000000000000001,7.623505960240112e-10
7,0.0007,1.2107865006000112e-09
8,0.0008,1.8076555375737067e-09
9,0.0009000000000000001,2.5742179603329797e-09
10,0.001,3.531747682338257e-09
11,0.0011,4.701532191903553e-09
12,0.0012000000000000001,6.1048724647944534e-09
13,0.0013000000000000002,7.76308287905734e-09
14,0.0014,9.697491127915071e-09
15,0.0015,3.18078434869324e-11
16,0.0016,4.1182967082558144e-11
17,0.0017000000000000001,5.2493039466208145e-11
18,0.0018000000000000002,6.598788400142544e-11
19,0.0019,8.193256500643534e-11
20,0.002,1.006073964434491e-10
21,0.0021000000000000003,1.2230795437519513e-10
22,0.0022,1.4734508792880011e-10
23,0.0023,1.7604492722519356e-10
24,0.0024000000000000002,2.0874889690423573e-10
25,0.0025,2.4581372385470615e-10
26,0.0026000000000000003,2.8761144969537916e-10
27,0.0027,3.3452943888602865e-10
28,0.0028,3.8697039217715104e-10
29,0.0029000000000000002,4.4535235187813777e-10
30,0.003,5.10108716229096e-10
31,0.0031000000000000003,5.816882453807715e-10
32,0.0032,6.605550743765947e-10
33,0.0033,7.471887228084937e-10
34,0.0034000000000000002,8.420841007650763e-10
35,0.0035,9.457515235841286e-10
36,0.0036000000000000003,1.0587167154351814e-09
37,0.0037,1.1815208255619372e-09
38,0.0038,1.314720429414672e-09
39,0.0039000000000000003,1.458887545428455e-09
40,0.004,1.614609640292585e-09
41,0.0041,1.7824896381681175e-09
42,0.004200000000000001,1.9631459311526845e-09
43,0.0043,2.15721238580288e-09
44,0.0044,2.3653383533447585e-09
45,0.0045000000000000005,2.588188680610039e-09
46,0.0046,2.8264437145966412e-09
47,0.0047,3.080799311191031e-09
48,0.0048000000000000004,3.351966848558107e-09
49,0.0049,3.6406732304872203e-09
50,0.005,3.9476608984951346e-09
51,0.0051,4.27368783523272e-09
52,0.005200000000000001,4.619527576262874e-09
53,0.0053,4.985969218723774e-09
54,0.0054,5.373817428626937e-09
55,0.0055000000000000005,5.7838924467769655e-09
56,0.0056,6.217030098233972e-09
57,0.0057,6.674081800634564e-09
58,0.0058000000000000005,7.155914569946505e-09
59,0.0059,7.663411031714397e-09
60,0.006,8.197469426117524e-09
61,0.0061,8.759003613928235e-09
62,0.006200000000000001,9.348943085870083e-09
63,0.0063,9.96823297081299e-09
64,0.0064,1.1978898316191538e-10
65,0.006500000000000001,1.2946218013751968e-10
66,0.0066,1.3975095123786933e-10
67,0.0067,1.5068426560450268e-10
68,0.0068000000000000005,1.6229198795669174e-10
69,0.006900000000000001,1.746049030964709e-10
70,0.007,1.8765471343150028e-10
