,delta,alpha
0,0.0,0.0
1,0.0001,6.2487501249888735e-12
2,0.0002,4.99800039994887e-11
3,0.00030000000000000003,1.6864878036927527e-10
4,0.0004,3.996801279679183e-10
5,0.0005,7.80469140502817e-10
6,0.0006000000000000001,1.3483809716353423e-09
7,0.0007,2.1407508499557065e-09
8,0.0008,3.194884093951946e-09
9,0.0009000000000000001,4.548056126973739e-09
10,0.001,6.237512492189545e-09
11,0.0011,8.3004688675429e-09
12,0.0012000000000000001,8.70611012934624e-19
13,0.0013000000000000002,1.5240007277993284e-18
14,0.0014,2.5592000418394123e-18
15,0.0015,4.146417965535062e-18
16,0.0016,6.511790524020042e-18
17,0.0017000000000000001,9.95014185948528e-18
18,0.0018000000000000002,1.4839546811172037e-17
19,0.0019,2.16578122778309e-17
20,0.002,3.100099438526134e-17
21,0.0021000000000000003,4.360406624693211e-17
22,0.0022,6.036385514926354e-17
23,0.0023,8.236436059387202e-17
24,0.0024000000000000002,1.1090457041724667e-16
25,0.0025,1.4752889340118445e-16
26,0.0026000000000000003,1.9406031507207406e-16
27,0.0027,2.526363953209028e-16
28,0.0028,3.2574822398577015e-16
29,0.0029000000000000002,4.162824394439611e-16
30,0.003,5.275664362413262e-16
31,0.0031000000000000003,6.634168518170199e-16
32,0.0032,8.281914760226492e-16
33,0.0033,1.0268446692241676e-15
34,0.0034000000000000002,1.2649864024706208e-15
35,0.0035,1.548945053670188e-15
36,0.0036000000000000003,1.8858340326449e-15
37,0.0037,2.283622391834751e-15
38,0.0038,2.751209489455668e-15
39,0.0039000000000000003,3.2985038238183277e-15
40,0.004,3.936506196367367e-15
41,0.0041,4.677397222446641e-15
42,0.004200000000000001,5.53462937777979e-15
43,0.0043,6.523023659898563e-15
44,0.0044,7.658870961552267e-15
45,0.0045000000000000005,8.960038257997308e-15
46,0.0046,1.0446079790923028e-14
47,0.0047,1.2138353203033632e-14
48,0.0048000000000000004,1.4060140898826787e-14
49,0.0049,1.623677663842308e-14
50,0.005,1.8695777461625636e-14
51,0.0051,2.1466981110533394e-14
52,0.005200000000000001,2.458268900597102e-14
53,0.0053,2.8077814946935385e-14
54,0.0054,3.199003945721116e-14
55,0.0055000000000000005,3.6359970201935626e-14
56,0.0056,4.123130821731774e-14
57,0.0057,4.6651020343569436e-14
58,0.0058000000000000005,5.266951776887125e-14
59,0.0059,5.934084096521065e-14
60,0.006,6.67228508690254e-14
61,0.0061,7.487742675555069e-14
62,0.006200000000000001,8.387067046520407e-14
63,0.0063,9.377311762517636e-14
64,0.0064,1.0465995535931227e-13
65,0.006500000000000001,1.1661124719919412e-13
66,0.0066,1.2971216467968715e-13
67,0.0067,1.4405322636600297e-13
68,0.0068000000000000005,1.597305437291818e-13
69,0.006900000000000001,1.7684607462697318e-13
70,0.007,1.9550788400997824e-13
71,0.0071,2.1583041220812095e-13
72,0.007200000000000001,2.379347505943184e-13
73,0.0073,2.6194892527512737e-13
74,0.0074,2.880081883753774e-13
75,0.007500000000000001,3.162553170436345e-13
76,0.0076,3.4684092077450667e-13
77,0.0077,3.79923756624091e-13
78,0.0078000000000000005,4.15671052511105e-13
79,0.0079,4.542588390426392e-13
80,0.008,4.958722892491899e-13
81,0.0081,5.407060673423228e-13
82,0.0082,5.889646855588674e-13
83,0.0083,6.408628700260305e-13
84,0.008400000000000001,6.966259348807406e-13
85,0.0085,7.564901655045423e-13
86,0.0086,8.207032110993124e-13
87,0.008700000000000001,8.895244851727788e-13
88,0.0088,9.63225576379943e-13
89,0.0089,1.0420906675821125e-12
90,0.009000000000000001,1.1264169649702806e-12
91,0.0091,1.2165151356487877e-12
92,0.0092,1.3127097558054922e-12
93,0.009300000000000001,1.4153397675115555e-12
94,0.0094,1.524758945574737e-12
95,0.0095,1.6413363742603023e-12
96,0.009600000000000001,1.765456933281301e-12
97,0.0097,1.8975217946303926e-12
98,0.0098,2.0379489283387837e-12
99,0.0099,2.187173619396407e-12
100,0.01,2.3456489935645393e-12
101,0.010100000000000001,2.513846555388336e-12
102,0.0102,2.6922567341027985e-12
103,0.0103,2.8813894423703556e-12
104,0.010400000000000001,3.0817746436386345e-12
105,0.0105,3.293962931603583e-12
106,0.0106,3.518526119339423e-12
107,0.010700000000000001,3.75605783992541e-12
108,0.0108,4.0071741571474824e-12
109,0.0109,4.2725141876234255e-12
110,0.011000000000000001,4.55274073497162e-12
111,0.0111,4.848540933118121e-12
112,0.0112,5.1606269019678375e-12
113,0.011300000000000001,5.4897364146887824e-12
114,0.0114,5.836633575333796e-12
115,0.0115,6.202109508921634e-12
116,0.011600000000000001,6.586983063035213e-12
117,0.0117,6.992101519664537e-12
118,0.0118,7.41834132084151e-12
119,0.0119,7.866608803854204e-12
120,0.012,8.337840950901594e-12
121,0.012100000000000001,8.833006147882722e-12
122,0.0122,9.353104958151263e-12
123,0.0123,9.899170904828949e-12
124,0.012400000000000001,1.0472271268979702e-11
125,0.0125,1.1073507899328062e-11
126,0.0126,1.170401802989275e-11
127,0.012700000000000001,1.2364975117533713e-11
128,0.0128,1.3057589685632399e-11
129,0.0129,1.3783110184082952e-11
130,0.013000000000000001,1.454282385998511e-11
131,0.0131,1.533805764214035e-11
132,0.0132,1.6170179037827245e-11
133,0.013300000000000001,1.7040597043076076e-11
134,0.0134,1.7950763065561532e-11
135,0.0135,1.8902171860216607e-11
136,0.013600000000000001,1.989636247815115e-11
137,0.0137,2.0934919228637272e-11
138,0.013800000000000002,2.2019472656781436e-11
139,0.013900000000000001,2.3151700530777554e-11
140,0.014,2.4333328842281173e-11
141,0.014100000000000001,2.5566132828087346e-11
142,0.0142,2.6851937993118346e-11
143,0.0143,2.8192621157054016e-11
144,0.014400000000000001,2.9590111512720876e-11
145,0.0145,3.10463916924251e-11
146,0.0146,3.256349885537569e-11
147,0.014700000000000001,3.414352578579138e-11
148,0.0148,3.578862200689733e-11
149,0.0149,3.750099490410879e-11
150,0.015000000000000001,3.928291086896348e-11
151,0.0151,4.1136696451522216e-11
152,0.0152,4.3064739534367704e-11
153,0.015300000000000001,4.506949051067601e-11
154,0.0154,4.7153463485457356e-11
155,0.0155,4.931923748988755e-11
156,0.015600000000000001,5.156945770529693e-11
157,0.015700000000000002,5.390683670741111e-11
158,0.0158,5.6334155721286923e-11
159,0.0159,5.885426589721086e-11
160,0.016,6.147008958958786e-11
161,0.0161,6.418462166675474e-11
162,0.0162,6.700093082207767e-11
163,0.016300000000000002,6.992216090545791e-11
164,0.0164,7.295153227534667e-11
165,0.0165,7.609234315359116e-11
166,0.0166,7.934797100647432e-11
167,0.0167,8.272187393543878e-11
168,0.016800000000000002,8.621759208750569e-11
169,0.016900000000000002,8.983874907962892e-11
170,0.017,9.358905342891424e-11
171,0.0171,9.747230002041428e-11
172,0.0172,1.0149237156670973e-10
173,0.0173,1.0565324009878567e-10
174,0.017400000000000002,1.0995896846729152e-10
175,0.0175,1.1441371186021705e-10
176,0.0176,1.1902171933200195e-10
177,0.0177,1.2378733536511862e-10
178,0.0178,1.2871500142114903e-10
179,0.0179,1.3380925753481048e-10
180,0.018000000000000002,1.3907474389952507e-10
181,0.0181,1.4451620249841838e-10
182,0.0182,1.501384787164783e-10
183,0.0183,1.5594652300333546e-10
184,0.0184,1.619453925255064e-10
185,0.018500000000000003,1.6814025285241817e-10
186,0.018600000000000002,1.7453637964982371e-10
187,0.0187,1.8113916039923853e-10
188,0.0188,1.8795409611317872e-10
189,0.0189,1.949868031023308e-10
190,0.019,2.0224301472000257e-10
191,0.019100000000000002,2.0972858315651433e-10
192,0.019200000000000002,2.1744948122286904e-10
193,0.0193,2.2541180417977665e-10
194,0.0194,2.336217715549023e-10
195,0.0195,2.4208572900486346e-10
196,0.0196,2.508101501655986e-10
197,0.019700000000000002,2.598016385486966e-10
198,0.0198,2.6906692943366087e-10
199,0.0199,2.7861289178646635e-10
200,0.02,2.8844653019887477e-10
201,0.0201,2.9857498682835154e-10
202,0.020200000000000003,3.0900554338673327e-10
203,0.020300000000000002,3.197456231080424e-10
204,0.0204,3.3080279276500956e-10
205,0.0205,3.4218476469117954e-10
206,0.0206,3.538993988188798e-10
207,0.0207,3.659547047298028e-10
208,0.020800000000000003,3.783588437474837e-10
209,0.020900000000000002,3.911201310153521e-10
210,0.021,4.0424703761933534e-10
211,0.0211,4.1774819270601677e-10
212,0.0212,4.316323856477365e-10
213,0.0213,4.459085681874303e-10
214,0.021400000000000002,4.6058585664381524e-10
215,0.021500000000000002,4.756735340910709e-10
216,0.0216,4.911810526098995e-10
217,0.0217,5.071180354874443e-10
218,0.0218,5.234942795099362e-10
219,0.0219,5.403197572166763e-10
220,0.022000000000000002,5.57604619208145e-10
221,0.0221,5.753591964417368e-10
222,0.0222,5.935940025772518e-10
223,0.0223,6.123197363278399e-10
224,0.0224,6.315472838222004e-10
225,0.022500000000000003,6.5128772097885e-10
226,0.022600000000000002,6.715523159488346e-10
227,0.0227,6.923525315064054e-10
228,0.0228,7.137000274987283e-10
229,0.0229,7.356066633243273e-10
230,0.023,7.580845004034374e-10
231,0.023100000000000002,7.811458046802961e-10
232,0.023200000000000002,8.048030491350876e-10
233,0.0233,8.290689163473829e-10
234,0.0234,8.53956301016787e-10
235,0.0235,8.79478312583688e-10
236,0.0236,9.056482777844869e-10
237,0.023700000000000002,9.324797432959493e-10
238,0.0238,9.599864783604876e-10
239,0.0239,9.88182477439513e-10
240,0.024,1.0170819628915914e-09
241,0.0241,1.0466993876548961e-09
242,0.024200000000000003,1.0770494379911653e-09
243,0.024300000000000002,1.1081470361670618e-09
244,0.0244,1.1400073432671205e-09
245,0.0245,1.1726457619086661e-09
246,0.0246,1.2060779390771704e-09
247,0.0247,1.2403197689144455e-09
248,0.024800000000000003,1.2753873955555282e-09
249,0.024900000000000002,1.3112972159834424e-09
250,0.025,1.3480658828964655e-09
251,0.0251,1.3857103076041217e-09
252,0.0252,1.4242476629236788e-09
253,0.0253,1.463695386130408e-09
254,0.025400000000000002,1.5040711819091827e-09
255,0.025500000000000002,1.54539302529971e-09
256,0.0256,1.5876791647231393e-09
257,0.0257,1.6309481249488472e-09
258,0.0258,1.675218710191079e-09
259,0.025900000000000003,1.7205100071030199e-09
260,0.026000000000000002,1.7668413878548988e-09
261,0.0261,1.814232513277375e-09
262,0.0262,1.862703335910559e-09
263,0.0263,1.9122741031871576e-09
264,0.0264,1.962965360547991e-09
265,0.026500000000000003,2.0147979546426028e-09
266,0.026600000000000002,2.0677930365198947e-09
267,0.0267,2.1219720648389184e-09
268,0.0268,2.177356809103226e-09
269,0.0269,2.2339693529415375e-09
270,0.027,2.291832097329126e-09
271,0.027100000000000003,2.350967763961358e-09
272,0.027200000000000002,2.411399398510902e-09
273,0.0273,2.4731503740187483e-09
274,0.0274,2.536244394194012e-09
275,0.0275,2.600705496856894e-09
276,0.027600000000000003,2.6665580573203707e-09
277,0.027700000000000002,2.7338267917889855e-09
278,0.027800000000000002,2.802536760841158e-09
279,0.0279,2.872713372872201e-09
280,0.028,2.944382387592688e-09
281,0.0281,3.0175699195223413e-09
282,0.028200000000000003,3.092302441555684e-09
283,0.028300000000000002,3.1686067884384284e-09
284,0.0284,3.2465101604463885e-09
285,0.0285,3.3260401268677948e-09
286,0.0286,3.4072246297166392e-09
287,0.0287,3.4900919872690957e-09
288,0.028800000000000003,3.5746708978246795e-09
